measure_date,hour,visits,devices
2020-06-26,17,2,16964900
2020-06-26,18,0,16964900
2020-06-26,19,0,16964900
2020-06-26,20,0,16964900
2020-06-26,21,1,16964900
2020-06-26,22,0,16964900
2020-06-26,23,0,16964900
2020-06-27,0,0,16304498
2020-06-27,1,0,16304498
2020-06-27,2,0,16304498
2020-06-27,3,0,16304498
2020-06-27,4,0,16304498
2020-06-27,5,1,16304498
2020-06-27,6,2,16304498
2020-06-27,7,3,16304498
2020-06-27,8,1,16304498
2020-06-27,9,3,16304498
2020-06-27,10,0,16304498
2020-06-27,11,8,16304498
2020-06-27,12,6,16304498
2020-06-27,13,4,16304498
2020-06-27,14,2,16304498
2020-06-27,15,4,16304498
2020-06-27,16,3,16304498
2020-06-27,17,1,16304498
2020-06-27,18,1,16304498
2020-06-27,19,0,16304498
2020-06-27,20,0,16304498
2020-06-27,21,2,16304498
2020-06-27,22,1,16304498
2020-06-27,23,0,16304498
2020-06-28,0,0,16341487
2020-06-28,1,0,16341487
2020-06-28,2,0,16341487
2020-06-28,3,0,16341487
2020-06-28,4,0,16341487
2020-06-28,5,0,16341487
2020-06-28,6,0,16341487
2020-06-28,7,1,16341487
2020-06-28,8,4,16341487
2020-06-28,9,3,16341487
2020-06-28,10,3,16341487
2020-06-28,11,2,16341487
2020-06-28,12,3,16341487
2020-06-28,13,4,16341487
2020-06-28,14,3,16341487
2020-06-28,15,4,16341487
2020-06-28,16,2,16341487
2020-06-28,17,0,16341487
2020-06-28,18,2,16341487
2020-06-28,19,2,16341487
2020-06-28,20,0,16341487
2020-06-28,21,0,16341487
2020-06-28,22,1,16341487
2020-06-28,23,0,16341487
2020-06-29,0,0,16554766
2020-06-29,1,0,16554766
2020-06-29,2,0,16554766
2020-06-29,3,1,16554766
2020-06-29,4,0,16554766
2020-06-29,5,0,16554766
2020-06-29,6,1,16554766
2020-06-29,7,0,16554766
2020-06-29,8,4,16554766
2020-06-29,9,6,16554766
2020-06-29,10,7,16554766
2020-06-29,11,4,16554766
2020-06-29,12,5,16554766
2020-06-29,13,5,16554766
2020-06-29,14,6,16554766
2020-06-29,15,1,16554766
2020-06-29,16,2,16554766
2020-06-29,17,1,16554766
2020-06-29,18,2,16554766
2020-06-29,19,1,16554766
2020-06-29,20,3,16554766
2020-06-29,21,0,16554766
2020-06-29,22,0,16554766
2020-06-29,23,0,16554766
2020-06-30,0,0,16545230
2020-06-30,1,0,16545230
2020-06-30,2,0,16545230
2020-06-30,3,0,16545230
2020-06-30,4,0,16545230
2020-06-30,5,0,16545230
2020-06-30,6,0,16545230
2020-06-30,7,0,16545230
2020-06-30,8,7,16545230
2020-06-30,9,3,16545230
2020-06-30,10,4,16545230
2020-06-30,11,4,16545230
2020-06-30,12,4,16545230
2020-06-30,13,4,16545230
2020-06-30,14,3,16545230
2020-06-30,15,5,16545230
2020-06-30,16,4,16545230
2020-06-30,17,1,16545230
2020-06-30,18,4,16545230
2020-06-30,19,0,16545230
2020-06-30,20,0,16545230
2020-06-30,21,1,16545230
2020-06-30,22,0,16545230
2020-06-30,23,0,16545230
2020-07-01,0,0,15896113
2020-07-01,1,0,15896113
2020-07-01,2,0,15896113
2020-07-01,3,0,15896113
2020-07-01,4,0,15896113
2020-07-01,5,1,15896113
2020-07-01,6,0,15896113
2020-07-01,7,1,15896113
2020-07-01,8,2,15896113
2020-07-01,9,3,15896113
2020-07-01,10,1,15896113
2020-07-01,11,5,15896113
2020-07-01,12,4,15896113
2020-07-01,13,6,15896113
2020-07-01,14,1,15896113
2020-07-01,15,8,15896113
2020-07-01,16,3,15896113
2020-07-01,17,1,15896113
2020-07-01,18,1,15896113
2020-07-01,19,0,15896113
2020-07-01,20,0,15896113
2020-07-01,21,2,15896113
2020-07-01,22,1,15896113
2020-07-01,23,0,15896113
2020-07-02,0,0,15453976
2020-07-02,1,0,15453976
2020-07-02,2,0,15453976
2020-07-02,3,0,15453976
2020-07-02,4,0,15453976
2020-07-02,5,1,15453976
2020-07-02,6,1,15453976
2020-07-02,7,1,15453976
2020-07-02,8,1,15453976
2020-07-02,9,2,15453976
2020-07-02,10,4,15453976
2020-07-02,11,2,15453976
2020-07-02,12,1,15453976
2020-07-02,13,3,15453976
2020-07-02,14,0,15453976
2020-07-02,15,4,15453976
2020-07-02,16,6,15453976
2020-07-02,17,1,15453976
2020-07-02,18,1,15453976
2020-07-02,19,1,15453976
2020-07-02,20,4,15453976
2020-07-02,21,0,15453976
2020-07-02,22,0,15453976
2020-07-02,23,0,15453976
2020-07-03,0,0,15945148
2020-07-03,1,0,15945148
2020-07-03,2,0,15945148
2020-07-03,3,0,15945148
2020-07-03,4,0,15945148
2020-07-03,5,0,15945148
2020-07-03,6,1,15945148
2020-07-03,7,0,15945148
2020-07-03,8,0,15945148
2020-07-03,9,4,15945148
2020-07-03,10,0,15945148
2020-07-03,11,1,15945148
2020-07-03,12,3,15945148
2020-07-03,13,6,15945148
2020-07-03,14,8,15945148
2020-07-03,15,0,15945148
2020-07-03,16,5,15945148
2020-07-03,17,2,15945148
2020-07-03,18,0,15945148
2020-07-03,19,1,15945148
2020-07-03,20,0,15945148
2020-07-03,21,0,15945148
2020-07-03,22,0,15945148
2020-07-03,23,0,15945148
2020-07-04,0,0,15459611
2020-07-04,1,0,15459611
2020-07-04,2,0,15459611
2020-07-04,3,0,15459611
2020-07-04,4,0,15459611
2020-07-04,5,1,15459611
2020-07-04,6,1,15459611
2020-07-04,7,2,15459611
2020-07-04,8,3,15459611
2020-07-04,9,2,15459611
2020-07-04,10,0,15459611
2020-07-04,11,4,15459611
2020-07-04,12,2,15459611
2020-07-04,13,2,15459611
2020-07-04,14,5,15459611
2020-07-04,15,10,15459611
2020-07-04,16,2,15459611
2020-07-04,17,2,15459611
2020-07-04,18,1,15459611
2020-07-04,19,0,15459611
2020-07-04,20,0,15459611
2020-07-04,21,0,15459611
2020-07-04,22,0,15459611
2020-07-04,23,0,15459611
2020-07-05,0,0,16315392
2020-07-05,1,0,16315392
2020-07-05,2,0,16315392
2020-07-05,3,0,16315392
2020-07-05,4,0,16315392
2020-07-05,5,2,16315392
2020-07-05,6,0,16315392
2020-07-05,7,0,16315392
2020-07-05,8,3,16315392
2020-07-05,9,4,16315392
2020-07-05,10,3,16315392
2020-07-05,11,1,16315392
2020-07-05,12,3,16315392
2020-07-05,13,3,16315392
2020-07-05,14,3,16315392
2020-07-05,15,3,16315392
2020-07-05,16,1,16315392
2020-07-05,17,1,16315392
2020-07-05,18,1,16315392
2020-07-05,19,0,16315392
2020-07-05,20,0,16315392
2020-07-05,21,1,16315392
2020-07-05,22,0,16315392
2020-07-05,23,0,16315392
2020-07-06,0,0,16608506
2020-07-06,1,0,16608506
2020-07-06,2,0,16608506
2020-07-06,3,0,16608506
2020-07-06,4,0,16608506
2020-07-06,5,0,16608506
2020-07-06,6,0,16608506
2020-07-06,7,0,16608506
2020-07-06,8,2,16608506
2020-07-06,9,1,16608506
2020-07-06,10,5,16608506
2020-07-06,11,0,16608506
2020-07-06,12,5,16608506
2020-07-06,13,5,16608506
2020-07-06,14,10,16608506
2020-07-06,15,5,16608506
2020-07-06,16,1,16608506
2020-07-06,17,2,16608506
2020-07-06,18,4,16608506
2020-07-06,19,1,16608506
2020-07-06,20,0,16608506
2020-07-06,21,0,16608506
2020-07-06,22,0,16608506
2020-07-06,23,0,16608506
2020-07-07,0,0,15800908
2020-07-07,1,0,15800908
2020-07-07,2,0,15800908
2020-07-07,3,0,15800908
2020-07-07,4,1,15800908
2020-07-07,5,0,15800908
2020-07-07,6,1,15800908
2020-07-07,7,3,15800908
2020-07-07,8,3,15800908
2020-07-07,9,4,15800908
2020-07-07,10,4,15800908
2020-07-07,11,15,15800908
2020-07-07,12,2,15800908
2020-07-07,13,7,15800908
2020-07-07,14,4,15800908
2020-07-07,15,3,15800908
2020-07-07,16,2,15800908
2020-07-07,17,5,15800908
2020-07-07,18,1,15800908
2020-07-07,19,0,15800908
2020-07-07,20,0,15800908
2020-07-07,21,0,15800908
2020-07-07,22,0,15800908
2020-07-07,23,0,15800908
2020-07-08,0,0,15403809
2020-07-08,1,0,15403809
2020-07-08,2,0,15403809
2020-07-08,3,0,15403809
2020-07-08,4,0,15403809
2020-07-08,5,3,15403809
2020-07-08,6,2,15403809
2020-07-08,7,2,15403809
2020-07-08,8,4,15403809
2020-07-08,9,4,15403809
2020-07-08,10,5,15403809
2020-07-08,11,9,15403809
2020-07-08,12,0,15403809
2020-07-08,13,7,15403809
2020-07-08,14,10,15403809
2020-07-08,15,6,15403809
2020-07-08,16,1,15403809
2020-07-08,17,2,15403809
2020-07-08,18,1,15403809
2020-07-08,19,0,15403809
2020-07-08,20,0,15403809
2020-07-08,21,0,15403809
2020-07-08,22,0,15403809
2020-07-08,23,0,15403809
2020-07-09,0,0,16809763
2020-07-09,1,0,16809763
2020-07-09,2,0,16809763
2020-07-09,3,0,16809763
2020-07-09,4,0,16809763
2020-07-09,5,0,16809763
2020-07-09,6,1,16809763
2020-07-09,7,1,16809763
2020-07-09,8,1,16809763
2020-07-09,9,1,16809763
2020-07-09,10,3,16809763
2020-07-09,11,7,16809763
2020-07-09,12,3,16809763
2020-07-09,13,6,16809763
2020-07-09,14,5,16809763
2020-07-09,15,5,16809763
2020-07-09,16,4,16809763
2020-07-09,17,3,16809763
2020-07-09,18,1,16809763
2020-07-09,19,0,16809763
2020-07-09,20,0,16809763
2020-07-09,21,2,16809763
2020-07-09,22,0,16809763
2020-07-09,23,0,16809763
2020-07-10,0,0,16679309
2020-07-10,1,0,16679309
2020-07-10,2,0,16679309
2020-07-10,3,0,16679309
2020-07-10,4,0,16679309
2020-07-10,5,1,16679309
2020-07-10,6,0,16679309
2020-07-10,7,0,16679309
2020-07-10,8,1,16679309
2020-07-10,9,1,16679309
2020-07-10,10,3,16679309
2020-07-10,11,11,16679309
2020-07-10,12,7,16679309
2020-07-10,13,6,16679309
2020-07-10,14,5,16679309
2020-07-10,15,5,16679309
2020-07-10,16,4,16679309
2020-07-10,17,0,16679309
2020-07-10,18,1,16679309
2020-07-10,19,1,16679309
2020-07-10,20,0,16679309
2020-07-10,21,1,16679309
2020-07-10,22,0,16679309
2020-07-10,23,0,16679309
2020-07-11,0,0,15888606
2020-07-11,1,0,15888606
2020-07-11,2,0,15888606
2020-07-11,3,0,15888606
2020-07-11,4,0,15888606
2020-07-11,5,1,15888606
2020-07-11,6,1,15888606
2020-07-11,7,1,15888606
2020-07-11,8,3,15888606
2020-07-11,9,3,15888606
2020-07-11,10,2,15888606
2020-07-11,11,6,15888606
2020-07-11,12,10,15888606
2020-07-11,13,4,15888606
2020-07-11,14,6,15888606
2020-07-11,15,7,15888606
2020-07-11,16,2,15888606
2020-07-11,17,2,15888606
2020-07-11,18,3,15888606
2020-07-11,19,0,15888606
2020-07-11,20,0,15888606
2020-07-11,21,0,15888606
2020-07-11,22,0,15888606
2020-07-11,23,0,15888606
2020-07-12,0,0,15882560
2020-07-12,1,0,15882560
2020-07-12,2,0,15882560
2020-07-12,3,0,15882560
2020-07-12,4,0,15882560
2020-07-12,5,1,15882560
2020-07-12,6,0,15882560
2020-07-12,7,4,15882560
2020-07-12,8,2,15882560
2020-07-12,9,1,15882560
2020-07-12,10,8,15882560
2020-07-12,11,9,15882560
2020-07-12,12,10,15882560
2020-07-12,13,1,15882560
2020-07-12,14,5,15882560
2020-07-12,15,0,15882560
2020-07-12,16,2,15882560
2020-07-12,17,1,15882560
2020-07-12,18,4,15882560
2020-07-12,19,0,15882560
2020-07-12,20,1,15882560
2020-07-12,21,0,15882560
2020-07-12,22,0,15882560
2020-07-12,23,0,15882560
2020-07-13,0,0,17061480
2020-07-13,1,0,17061480
2020-07-13,2,0,17061480
2020-07-13,3,0,17061480
2020-07-13,4,0,17061480
2020-07-13,5,2,17061480
2020-07-13,6,1,17061480
2020-07-13,7,0,17061480
2020-07-13,8,3,17061480
2020-07-13,9,9,17061480
2020-07-13,10,2,17061480
2020-07-13,11,3,17061480
2020-07-13,12,3,17061480
2020-07-13,13,9,17061480
2020-07-13,14,7,17061480
2020-07-13,15,6,17061480
2020-07-13,16,4,17061480
2020-07-13,17,5,17061480
2020-07-13,18,3,17061480
2020-07-13,19,1,17061480
2020-07-13,20,0,17061480
2020-07-13,21,0,17061480
2020-07-13,22,0,17061480
2020-07-13,23,0,17061480
2020-07-14,0,0,16542971
2020-07-14,1,0,16542971
2020-07-14,2,0,16542971
2020-07-14,3,0,16542971
2020-07-14,4,0,16542971
2020-07-14,5,0,16542971
2020-07-14,6,1,16542971
2020-07-14,7,2,16542971
2020-07-14,8,2,16542971
2020-07-14,9,4,16542971
2020-07-14,10,5,16542971
2020-07-14,11,6,16542971
2020-07-14,12,7,16542971
2020-07-14,13,3,16542971
2020-07-14,14,7,16542971
2020-07-14,15,7,16542971
2020-07-14,16,4,16542971
2020-07-14,17,1,16542971
2020-07-14,18,0,16542971
2020-07-14,19,2,16542971
2020-07-14,20,0,16542971
2020-07-14,21,0,16542971
2020-07-14,22,0,16542971
2020-07-14,23,0,16542971
2020-07-15,0,0,16870356
2020-07-15,1,0,16870356
2020-07-15,2,0,16870356
2020-07-15,3,0,16870356
2020-07-15,4,0,16870356
2020-07-15,5,0,16870356
2020-07-15,6,1,16870356
2020-07-15,7,0,16870356
2020-07-15,8,1,16870356
2020-07-15,9,2,16870356
2020-07-15,10,8,16870356
2020-07-15,11,8,16870356
2020-07-15,12,6,16870356
2020-07-15,13,5,16870356
2020-07-15,14,6,16870356
2020-07-15,15,3,16870356
2020-07-15,16,3,16870356
2020-07-15,17,1,16870356
2020-07-15,18,3,16870356
2020-07-15,19,0,16870356
2020-07-15,20,2,16870356
2020-07-15,21,0,16870356
2020-07-15,22,0,16870356
2020-07-15,23,0,16870356
2020-07-16,0,0,16690959
2020-07-16,1,0,16690959
2020-07-16,2,0,16690959
2020-07-16,3,0,16690959
2020-07-16,4,0,16690959
2020-07-16,5,1,16690959
2020-07-16,6,0,16690959
2020-07-16,7,0,16690959
2020-07-16,8,0,16690959
2020-07-16,9,5,16690959
2020-07-16,10,7,16690959
2020-07-16,11,14,16690959
2020-07-16,12,1,16690959
2020-07-16,13,20,16690959
2020-07-16,14,4,16690959
2020-07-16,15,2,16690959
2020-07-16,16,1,16690959
2020-07-16,17,3,16690959
2020-07-16,18,3,16690959
2020-07-16,19,0,16690959
2020-07-16,20,1,16690959
2020-07-16,21,0,16690959
2020-07-16,22,0,16690959
2020-07-16,23,0,16690959
2020-07-17,0,0,16693102
2020-07-17,1,0,16693102
2020-07-17,2,0,16693102
2020-07-17,3,0,16693102
2020-07-17,4,0,16693102
2020-07-17,5,1,16693102
2020-07-17,6,0,16693102
2020-07-17,7,1,16693102
2020-07-17,8,0,16693102
2020-07-17,9,3,16693102
2020-07-17,10,3,16693102
2020-07-17,11,8,16693102
2020-07-17,12,9,16693102
2020-07-17,13,7,16693102
2020-07-17,14,3,16693102
2020-07-17,15,4,16693102
2020-07-17,16,4,16693102
2020-07-17,17,2,16693102
2020-07-17,18,0,16693102
2020-07-17,19,1,16693102
2020-07-17,20,0,16693102
2020-07-17,21,0,16693102
2020-07-17,22,0,16693102
2020-07-17,23,0,16693102
2020-07-18,0,0,15811227
2020-07-18,1,0,15811227
2020-07-18,2,0,15811227
2020-07-18,3,0,15811227
2020-07-18,4,0,15811227
2020-07-18,5,0,15811227
2020-07-18,6,1,15811227
2020-07-18,7,2,15811227
2020-07-18,8,2,15811227
2020-07-18,9,3,15811227
2020-07-18,10,4,15811227
2020-07-18,11,6,15811227
2020-07-18,12,2,15811227
2020-07-18,13,6,15811227
2020-07-18,14,3,15811227
2020-07-18,15,7,15811227
2020-07-18,16,3,15811227
2020-07-18,17,2,15811227
2020-07-18,18,0,15811227
2020-07-18,19,1,15811227
2020-07-18,20,1,15811227
2020-07-18,21,0,15811227
2020-07-18,22,0,15811227
2020-07-18,23,0,15811227
2020-07-19,0,0,16036668
2020-07-19,1,0,16036668
2020-07-19,2,0,16036668
2020-07-19,3,0,16036668
2020-07-19,4,0,16036668
2020-07-19,5,1,16036668
2020-07-19,6,1,16036668
2020-07-19,7,0,16036668
2020-07-19,8,2,16036668
2020-07-19,9,0,16036668
2020-07-19,10,0,16036668
2020-07-19,11,5,16036668
2020-07-19,12,3,16036668
2020-07-19,13,3,16036668
2020-07-19,14,5,16036668
2020-07-19,15,12,16036668
2020-07-19,16,8,16036668
2020-07-19,17,1,16036668
2020-07-19,18,1,16036668
2020-07-19,19,1,16036668
2020-07-19,20,0,16036668
2020-07-19,21,0,16036668
2020-07-19,22,0,16036668
2020-07-19,23,0,16036668
2020-07-20,0,0,16271120
2020-07-20,1,0,16271120
2020-07-20,2,0,16271120
2020-07-20,3,0,16271120
2020-07-20,4,0,16271120
2020-07-20,5,2,16271120
2020-07-20,6,0,16271120
2020-07-20,7,2,16271120
2020-07-20,8,1,16271120
2020-07-20,9,12,16271120
2020-07-20,10,5,16271120
2020-07-20,11,3,16271120
2020-07-20,12,5,16271120
2020-07-20,13,4,16271120
2020-07-20,14,4,16271120
2020-07-20,15,7,16271120
2020-07-20,16,8,16271120
2020-07-20,17,4,16271120
2020-07-20,18,0,16271120
2020-07-20,19,0,16271120
2020-07-20,20,0,16271120
2020-07-20,21,0,16271120
2020-07-20,22,0,16271120
2020-07-20,23,0,16271120
2020-07-21,0,0,17016465
2020-07-21,1,1,17016465
2020-07-21,2,0,17016465
2020-07-21,3,0,17016465
2020-07-21,4,0,17016465
2020-07-21,5,2,17016465
2020-07-21,6,1,17016465
2020-07-21,7,1,17016465
2020-07-21,8,2,17016465
2020-07-21,9,11,17016465
2020-07-21,10,10,17016465
2020-07-21,11,7,17016465
2020-07-21,12,12,17016465
2020-07-21,13,10,17016465
2020-07-21,14,7,17016465
2020-07-21,15,5,17016465
2020-07-21,16,6,17016465
2020-07-21,17,3,17016465
2020-07-21,18,2,17016465
2020-07-21,19,0,17016465
2020-07-21,20,1,17016465
2020-07-21,21,0,17016465
2020-07-21,22,0,17016465
2020-07-21,23,0,17016465
2020-07-22,0,0,17191491
2020-07-22,1,0,17191491
2020-07-22,2,0,17191491
2020-07-22,3,0,17191491
2020-07-22,4,0,17191491
2020-07-22,5,0,17191491
2020-07-22,6,0,17191491
2020-07-22,7,0,17191491
2020-07-22,8,2,17191491
2020-07-22,9,1,17191491
2020-07-22,10,7,17191491
2020-07-22,11,13,17191491
2020-07-22,12,7,17191491
2020-07-22,13,2,17191491
2020-07-22,14,4,17191491
2020-07-22,15,2,17191491
2020-07-22,16,10,17191491
2020-07-22,17,0,17191491
2020-07-22,18,3,17191491
2020-07-22,19,0,17191491
2020-07-22,20,0,17191491
2020-07-22,21,0,17191491
2020-07-22,22,0,17191491
2020-07-22,23,0,17191491
2020-07-23,0,0,17232563
2020-07-23,1,0,17232563
2020-07-23,2,0,17232563
2020-07-23,3,0,17232563
2020-07-23,4,0,17232563
2020-07-23,5,0,17232563
2020-07-23,6,1,17232563
2020-07-23,7,1,17232563
2020-07-23,8,0,17232563
2020-07-23,9,5,17232563
2020-07-23,10,2,17232563
2020-07-23,11,13,17232563
2020-07-23,12,10,17232563
2020-07-23,13,3,17232563
2020-07-23,14,8,17232563
2020-07-23,15,6,17232563
2020-07-23,16,6,17232563
2020-07-23,17,5,17232563
2020-07-23,18,1,17232563
2020-07-23,19,1,17232563
2020-07-23,20,0,17232563
2020-07-23,21,0,17232563
2020-07-23,22,0,17232563
2020-07-23,23,0,17232563
2020-07-24,0,0,16938208
2020-07-24,1,0,16938208
2020-07-24,2,0,16938208
2020-07-24,3,0,16938208
2020-07-24,4,0,16938208
2020-07-24,5,0,16938208
2020-07-24,6,0,16938208
2020-07-24,7,2,16938208
2020-07-24,8,5,16938208
2020-07-24,9,10,16938208
2020-07-24,10,9,16938208
2020-07-24,11,14,16938208
2020-07-24,12,6,16938208
2020-07-24,13,3,16938208
2020-07-24,14,5,16938208
2020-07-24,15,4,16938208
2020-07-24,16,5,16938208
2020-07-24,17,4,16938208
2020-07-24,18,2,16938208
2020-07-24,19,1,16938208
2020-07-24,20,0,16938208
2020-07-24,21,0,16938208
2020-07-24,22,0,16938208
2020-07-24,23,0,16938208
2020-07-25,0,0,16628300
2020-07-25,1,0,16628300
2020-07-25,2,0,16628300
2020-07-25,3,1,16628300
2020-07-25,4,0,16628300
2020-07-25,5,1,16628300
2020-07-25,6,0,16628300
2020-07-25,7,1,16628300
2020-07-25,8,0,16628300
2020-07-25,9,3,16628300
2020-07-25,10,4,16628300
2020-07-25,11,9,16628300
2020-07-25,12,4,16628300
2020-07-25,13,12,16628300
2020-07-25,14,3,16628300
2020-07-25,15,6,16628300
2020-07-25,16,7,16628300
2020-07-25,17,3,16628300
2020-07-25,18,1,16628300
2020-07-25,19,2,16628300
2020-07-25,20,0,16628300
2020-07-25,21,1,16628300
2020-07-25,22,0,16628300
2020-07-25,23,0,16628300
2020-07-26,0,0,16656784
2020-07-26,1,0,16656784
2020-07-26,2,0,16656784
2020-07-26,3,0,16656784
2020-07-26,4,0,16656784
2020-07-26,5,2,16656784
2020-07-26,6,1,16656784
2020-07-26,7,1,16656784
2020-07-26,8,3,16656784
2020-07-26,9,4,16656784
2020-07-26,10,3,16656784
2020-07-26,11,13,16656784
2020-07-26,12,8,16656784
2020-07-26,13,6,16656784
2020-07-26,14,3,16656784
2020-07-26,15,3,16656784
2020-07-26,16,5,16656784
2020-07-26,17,4,16656784
2020-07-26,18,1,16656784
2020-07-26,19,1,16656784
2020-07-26,20,2,16656784
2020-07-26,21,0,16656784
2020-07-26,22,0,16656784
2020-07-26,23,0,16656784
2020-07-27,0,0,17083415
2020-07-27,1,0,17083415
2020-07-27,2,0,17083415
2020-07-27,3,0,17083415
2020-07-27,4,0,17083415
2020-07-27,5,2,17083415
2020-07-27,6,2,17083415
2020-07-27,7,1,17083415
2020-07-27,8,3,17083415
2020-07-27,9,4,17083415
2020-07-27,10,9,17083415
2020-07-27,11,8,17083415
2020-07-27,12,2,17083415
2020-07-27,13,9,17083415
2020-07-27,14,5,17083415
2020-07-27,15,4,17083415
2020-07-27,16,8,17083415
2020-07-27,17,8,17083415
2020-07-27,18,1,17083415
2020-07-27,19,2,17083415
2020-07-27,20,0,17083415
2020-07-27,21,0,17083415
2020-07-27,22,0,17083415
2020-07-27,23,0,17083415
2020-07-28,0,0,17859176
2020-07-28,1,0,17859176
2020-07-28,2,0,17859176
2020-07-28,3,0,17859176
2020-07-28,4,0,17859176
2020-07-28,5,0,17859176
2020-07-28,6,1,17859176
2020-07-28,7,3,17859176
2020-07-28,8,5,17859176
2020-07-28,9,8,17859176
2020-07-28,10,12,17859176
2020-07-28,11,5,17859176
2020-07-28,12,8,17859176
2020-07-28,13,7,17859176
2020-07-28,14,6,17859176
2020-07-28,15,4,17859176
2020-07-28,16,3,17859176
2020-07-28,17,1,17859176
2020-07-28,18,8,17859176
2020-07-28,19,4,17859176
2020-07-28,20,0,17859176
2020-07-28,21,0,17859176
2020-07-28,22,0,17859176
2020-07-28,23,0,17859176
2020-07-29,0,0,18115503
2020-07-29,1,0,18115503
2020-07-29,2,0,18115503
2020-07-29,3,0,18115503
2020-07-29,4,0,18115503
2020-07-29,5,0,18115503
2020-07-29,6,1,18115503
2020-07-29,7,3,18115503
2020-07-29,8,4,18115503
2020-07-29,9,4,18115503
2020-07-29,10,4,18115503
2020-07-29,11,12,18115503
2020-07-29,12,11,18115503
2020-07-29,13,8,18115503
2020-07-29,14,7,18115503
2020-07-29,15,2,18115503
2020-07-29,16,7,18115503
2020-07-29,17,2,18115503
2020-07-29,18,3,18115503
2020-07-29,19,1,18115503
2020-07-29,20,1,18115503
2020-07-29,21,1,18115503
2020-07-29,22,0,18115503
2020-07-29,23,0,18115503
2020-07-30,0,0,18276476
2020-07-30,1,0,18276476
2020-07-30,2,0,18276476
2020-07-30,3,0,18276476
2020-07-30,4,0,18276476
2020-07-30,5,0,18276476
2020-07-30,6,0,18276476
2020-07-30,7,1,18276476
2020-07-30,8,2,18276476
2020-07-30,9,4,18276476
2020-07-30,10,6,18276476
2020-07-30,11,10,18276476
2020-07-30,12,10,18276476
2020-07-30,13,7,18276476
2020-07-30,14,10,18276476
2020-07-30,15,2,18276476
2020-07-30,16,8,18276476
2020-07-30,17,1,18276476
2020-07-30,18,0,18276476
2020-07-30,19,1,18276476
2020-07-30,20,1,18276476
2020-07-30,21,0,18276476
2020-07-30,22,0,18276476
2020-07-30,23,0,18276476
2020-07-31,0,0,17478384
2020-07-31,1,0,17478384
2020-07-31,2,0,17478384
2020-07-31,3,0,17478384
2020-07-31,4,0,17478384
2020-07-31,5,1,17478384
2020-07-31,6,0,17478384
2020-07-31,7,1,17478384
2020-07-31,8,3,17478384
2020-07-31,9,1,17478384
2020-07-31,10,3,17478384
2020-07-31,11,12,17478384
2020-07-31,12,7,17478384
2020-07-31,13,3,17478384
2020-07-31,14,10,17478384
2020-07-31,15,1,17478384
2020-07-31,16,5,17478384
2020-07-31,17,2,17478384
2020-07-31,18,0,17478384
2020-07-31,19,0,17478384
2020-07-31,20,0,17478384
2020-07-31,21,0,17478384
2020-07-31,22,0,17478384
2020-07-31,23,0,17478384
2020-08-01,0,0,17319612
2020-08-01,1,0,17319612
2020-08-01,2,0,17319612
2020-08-01,3,0,17319612
2020-08-01,4,0,17319612
2020-08-01,5,0,17319612
2020-08-01,6,1,17319612
2020-08-01,7,5,17319612
2020-08-01,8,2,17319612
2020-08-01,9,6,17319612
2020-08-01,10,9,17319612
2020-08-01,11,12,17319612
2020-08-01,12,9,17319612
2020-08-01,13,3,17319612
2020-08-01,14,4,17319612
2020-08-01,15,4,17319612
2020-08-01,16,4,17319612
2020-08-01,17,3,17319612
2020-08-01,18,0,17319612
2020-08-01,19,3,17319612
2020-08-01,20,1,17319612
2020-08-01,21,0,17319612
2020-08-01,22,0,17319612
2020-08-01,23,0,17319612
2020-08-02,0,0,18587482
2020-08-02,1,0,18587482
2020-08-02,2,0,18587482
2020-08-02,3,0,18587482
2020-08-02,4,0,18587482
2020-08-02,5,0,18587482
2020-08-02,6,0,18587482
2020-08-02,7,1,18587482
2020-08-02,8,0,18587482
2020-08-02,9,4,18587482
2020-08-02,10,10,18587482
2020-08-02,11,10,18587482
2020-08-02,12,8,18587482
2020-08-02,13,7,18587482
2020-08-02,14,5,18587482
2020-08-02,15,2,18587482
2020-08-02,16,2,18587482
2020-08-02,17,2,18587482
2020-08-02,18,0,18587482
2020-08-02,19,3,18587482
2020-08-02,20,2,18587482
2020-08-02,21,1,18587482
2020-08-02,22,0,18587482
2020-08-02,23,0,18587482
2020-08-03,0,0,18627867
2020-08-03,1,0,18627867
2020-08-03,2,0,18627867
2020-08-03,3,0,18627867
2020-08-03,4,0,18627867
2020-08-03,5,1,18627867
2020-08-03,6,1,18627867
2020-08-03,7,2,18627867
2020-08-03,8,3,18627867
2020-08-03,9,4,18627867
2020-08-03,10,3,18627867
2020-08-03,11,17,18627867
2020-08-03,12,5,18627867
2020-08-03,13,8,18627867
2020-08-03,14,6,18627867
2020-08-03,15,9,18627867
2020-08-03,16,1,18627867
2020-08-03,17,2,18627867
2020-08-03,18,2,18627867
2020-08-03,19,1,18627867
2020-08-03,20,0,18627867
2020-08-03,21,0,18627867
2020-08-03,22,0,18627867
2020-08-03,23,0,18627867
2020-08-04,0,0,18397352
2020-08-04,1,0,18397352
2020-08-04,2,0,18397352
2020-08-04,3,0,18397352
2020-08-04,4,0,18397352
2020-08-04,5,2,18397352
2020-08-04,6,1,18397352
2020-08-04,7,2,18397352
2020-08-04,8,4,18397352
2020-08-04,9,10,18397352
2020-08-04,10,12,18397352
2020-08-04,11,9,18397352
2020-08-04,12,5,18397352
