safegraph_place_id,measure_date,day_total_visits,location_name
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-20,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-20,2,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-20,5,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-20,52,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-20,6,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-07-20,1,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-20,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-21,7,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-07-21,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-21,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-21,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-21,2,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-21,65,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-21,2,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-22,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-22,81,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-22,5,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-22,1,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-22,4,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-22,8,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-22,6,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-22,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-23,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-23,0,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-23,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-23,55,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-23,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-23,1,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-23,1,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-23,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-24,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-24,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-24,4,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-24,1,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-24,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-24,56,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-24,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-24,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-25,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-25,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-25,59,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-25,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-25,0,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-25,2,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-25,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-25,1,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-26,2,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-26,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-26,0,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-26,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-26,41,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-26,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-26,0,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-26,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-27,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-27,2,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-27,8,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-27,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-27,38,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-27,3,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-27,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-27,0,Twin Sisters Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-28,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-28,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-28,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-28,58,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-28,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-28,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-28,14,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-28,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-29,3,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-29,2,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-29,14,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-29,42,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-29,2,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-29,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-29,0,The Pool
sg:85091317f75c4dd294d76962fb862e2d,2019-07-29,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-29,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-30,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-07-30,1,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-30,4,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-30,1,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-30,1,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-30,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-30,63,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-30,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-30,0,The Pool
sg:5a95eb1e7e7546d784da873caaacbff4,2019-07-31,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-07-31,4,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-07-31,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-07-31,52,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-07-31,1,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-07-31,1,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-07-31,9,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-07-31,5,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-07-31,1,Upper Beaver Meadows
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-01,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-01,2,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-01,7,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-01,55,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-08-01,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-01,1,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-01,2,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-08-01,1,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-01,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-02,1,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-02,1,Glacier Creek Stables
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-02,4,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-02,4,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-02,3,Bear Lake
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-02,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-02,5,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-08-02,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-02,61,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-08-03,1,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-03,3,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-03,1,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-03,60,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-08-03,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-03,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-03,1,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-03,5,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-03,3,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-04,2,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-04,3,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-04,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-04,61,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-08-04,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-04,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-04,4,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-08-04,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-04,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-05,3,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-05,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-05,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-05,4,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-05,6,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-05,68,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-05,5,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-06,46,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-06,3,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-08-06,4,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-06,2,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-06,4,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-06,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-06,9,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-07,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-07,6,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-07,3,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-07,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-07,56,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-08-07,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-07,6,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-08,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-08,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-08,2,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-08,0,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-08,2,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-08,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-08,53,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-09,46,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-09,3,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-08-09,2,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-09,1,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-09,2,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-09,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-09,3,Upper Beaver Meadows
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-10,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-10,1,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-10,5,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-10,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-10,49,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-10,4,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-10,0,Glacier Creek Stables
sg:85091317f75c4dd294d76962fb862e2d,2019-08-11,2,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-11,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-11,1,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-11,1,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-11,3,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-11,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-11,50,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-12,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-12,54,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-12,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-12,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-12,1,Glacier Creek Stables
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-12,1,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-12,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-12,1,Upper Beaver Meadows
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-13,5,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-13,2,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-13,0,Bear Lake
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-13,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-13,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-13,42,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-08-13,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-13,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-14,5,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-14,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-14,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-14,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-14,9,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-14,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-14,34,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-14,1,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-15,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-15,33,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-15,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-15,3,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-15,0,Glacier Creek Stables
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-15,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-15,1,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-15,1,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-16,1,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-16,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-16,0,Upper Beaver Meadows
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-16,1,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-16,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-16,28,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-08-16,3,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-16,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-17,1,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-17,0,Glacier Creek Stables
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-17,3,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-17,1,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-17,1,Timber Creek Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-17,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-17,37,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-17,2,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-18,26,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-18,2,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-18,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-18,2,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-18,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-18,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-18,0,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-18,1,Timber Creek Campground
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-19,3,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-19,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-19,0,Bear Lake
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-19,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-19,39,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-19,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-19,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-20,1,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-20,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-20,2,Bear Lake
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-20,2,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-20,22,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-20,2,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-20,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-21,2,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-21,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-21,21,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-21,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-21,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-21,1,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-21,2,Timber Creek Campground
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-22,0,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-22,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-22,2,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-22,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-22,27,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-22,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-22,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-23,4,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-23,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-23,3,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-23,0,Timber Creek Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-23,28,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-23,5,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-23,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-24,35,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-24,5,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-24,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-24,0,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-24,6,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-24,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-24,2,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-25,2,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-25,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-25,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-25,36,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-25,1,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-25,4,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-25,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-08-26,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-26,0,Hollowell Park Trailhead
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-26,6,Timber Creek Campground
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-26,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-26,3,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-26,3,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-26,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-26,27,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-27,0,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-27,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-27,20,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-08-27,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-27,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-27,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-27,7,Upper Beaver Meadows
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-27,2,Timber Creek Campground
sg:a7dff5bf78354832bc8eb2d51742b8b6,2019-08-28,1,Timber Creek Campground
sg:560ab62c4c534c1286325ae6fa7b0310,2019-08-28,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-08-28,0,Upper Beaver Meadows
sg:5a95eb1e7e7546d784da873caaacbff4,2019-08-28,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-08-28,25,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-08-28,2,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2019-08-28,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-08-28,1,Hollowell Park Trailhead
